row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000243056.1,84.09998055209107,-1.3804807651713202,0.318878862820963,-4.3291698702099355,1.4967245393590357e-05,0.0010164120280919996
ENSG00000170458.13,463.48542874975914,-1.3423669249481955,0.19807511963630944,-6.777059771125968,1.226461576988422e-11,7.0474369077719314e-09
ENSG00000145819.15,1004.7609771034737,-0.5737014311334164,0.18483513753819156,-3.103854812318223,0.001910170426948861,0.036223320071874725
ENSG00000156475.18,462.2632830718711,-0.8435269091665691,0.22499416153072133,-3.7491057698019046,0.00017746623223514082,0.007065943743940413
ENSG00000214485.6,124.88225207720592,0.9805168751780589,0.3171258822673181,3.0918853679421283,0.0019888963739908704,0.03721914516261645
ENSG00000171992.12,3193.201611960541,-1.0537080955227072,0.2219882947420761,-4.746683138167218,2.067794999834971e-06,0.00022715336248187108
ENSG00000164574.15,2223.2342288897844,0.3827999127132517,0.10139261018051177,3.775422213036468,0.00015973686782234708,0.006577546191961394
ENSG00000170271.10,45.58364793112553,-1.2489792105992263,0.4101382108726325,-3.0452641999433068,0.0023247599341080336,0.04116231027332188
ENSG00000094755.16,770.730104558608,1.7393529053567442,0.13067410548019467,13.310616506346513,2.0081779557566313e-40,3.0002178659004073e-36
ENSG00000050767.15,264.49535382201117,-0.8911262171252361,0.2557850669249052,-3.4838867954197568,0.0004941884660947976,0.014253234910147256
ENSG00000177932.6,462.4979441621608,0.465007951715374,0.14586688812445375,3.1878924524572625,0.001433138298454222,0.02928565030575632
ENSG00000131459.12,550.5465748040943,-1.2343642273361826,0.19401534685277494,-6.362198905186906,1.9888565186177786e-10,9.004095875196852e-08
ENSG00000250509.1,19.10607892837137,-2.407642565950808,0.6160736169167017,-3.908043616606197,9.304651128046728e-05,0.00441306310644502
ENSG00000124787.13,928.2371383074781,0.4345855874606676,0.13316429091161794,3.2635294678894438,0.0011003374080222963,0.024757591680501668
ENSG00000124802.11,1872.5863091330225,0.3743584828335167,0.1037727296876068,3.6074842009116477,0.0003091803580565308,0.010264787887476822
ENSG00000137198.9,54.345581745836974,-1.8215513602907047,0.3994912472497594,-4.5596777722438615,5.1232171340396505e-06,0.00043126047290452006
ENSG00000124788.17,716.3819200848275,-0.4660092776638216,0.1390698391779026,-3.350901104212018,0.0008054906311335463,0.020225260553168367
ENSG00000137364.4,2841.442003645041,0.4806711832834441,0.11074885205305722,4.34019111144525,1.423588511775422e-05,0.0009756152461433396
ENSG00000010704.18,322.0816448853924,-0.8711536753933274,0.19841428869517416,-4.390579333385055,1.1304905961008795e-05,0.0008238794880852262
ENSG00000137312.14,5185.186510739385,-0.5650777138071585,0.1224573682523415,-4.61448520306865,3.940708475702005e-06,0.00035371791699900047
ENSG00000204580.13,9387.928115179975,-0.4738841722730417,0.092329892180639,-5.1325108378325615,2.8590225962615627e-07,4.403484287437912e-05
ENSG00000137310.11,3188.994729857897,0.4918124368897514,0.13224220765756456,3.7190277264825946,0.00019999110071072487,0.007606970218569688
ENSG00000204396.10,161.61209289899082,-0.7084057195193991,0.17997828645917185,-3.9360621409188776,8.282953380233091e-05,0.004004767750831144
ENSG00000204385.10,190.27610497306603,-0.8187855040184409,0.23228441937566324,-3.5249264940764515,0.000423600315965099,0.012870656964348642
ENSG00000213676.10,2811.9598368228626,-0.4834542803491385,0.11338411618033885,-4.263862493580657,2.0092311909966558e-05,0.0012507464163954186
ENSG00000204248.10,20.215880083658423,-1.500506540437093,0.4982939409345426,-3.0112879510895034,0.0026014202861705128,0.044459353671859804
ENSG00000204228.3,188.3741810258915,-0.5571457008379631,0.17933845380582367,-3.1066717093546776,0.00189206389486682,0.03603650339621498
ENSG00000237649.7,2378.891070202891,0.4278477737101011,0.13146753542136586,3.254398679786677,0.0011363268616455748,0.025233916582549813
ENSG00000137309.19,28139.43266702772,0.7108529301585372,0.20563938453567585,3.456793705950881,0.0005466431489487101,0.015220040069625946
ENSG00000124767.6,5350.200621791239,0.4072736556090668,0.10078286051530784,4.041100376856304,5.320097912373394e-05,0.0028285502779664953
ENSG00000137171.14,356.6013513102467,-0.9792444655238546,0.14942267212099186,-6.553519968716207,5.619641441674256e-11,2.7083046173746253e-08
ENSG00000112759.16,1167.2105508330285,0.7489266931264759,0.22118239730483746,3.386013996829468,0.0007091576647796406,0.018569819002380517
ENSG00000031691.6,976.8142564412883,0.5072863339174997,0.1539072616826639,3.296051975529628,0.0009805387271451557,0.02306968280873799
ENSG00000197261.11,1462.1159121246467,0.9196298327402728,0.21760015742736413,4.226236982605352,2.3763173113059165e-05,0.0014315395415689675
ENSG00000170899.10,132.72964634746336,-1.1990279879361,0.32573810160116706,-3.680957131027266,0.00023236007328132445,0.008446373466722595
ENSG00000124749.16,28.4610453947487,-1.7534328751590758,0.4562988271970354,-3.8427293051137346,0.00012167364470270328,0.005426281348831006
ENSG00000168116.13,345.3515178663191,0.4753858053590808,0.15673394727695744,3.0330749248536955,0.0024207548831162713,0.04220079107789626
ENSG00000146143.17,1075.6748757836444,0.5339387653460327,0.13232218169869273,4.035141791735647,5.456933329289325e-05,0.0028777270996278577
ENSG00000146263.11,666.3723188520228,0.5454922558150687,0.13987270645996386,3.8999192167001246,9.62247891807507e-05,0.00450657790081635
ENSG00000112237.12,1942.16268417952,0.3911286510649028,0.10112992153468532,3.8675858255338835,0.00010991814799553449,0.005021948413006988
ENSG00000152661.7,240.01690036795728,-1.57133236409467,0.414906798062525,-3.7871935852395353,0.00015235839643420662,0.006412143051458434
ENSG00000111907.20,2243.8981731181852,-0.5846891235836985,0.13449914984140346,-4.347158508236989,1.3791255513279575e-05,0.0009538951730018373
ENSG00000120265.16,2002.671622318121,0.4207194988382771,0.11004755986571864,3.823069765032901,0.00013180046817346644,0.005791467630916437
ENSG00000131018.22,276.51382753196776,-0.7734402135888764,0.19598603350475466,-3.9464047501635497,7.933346077301888e-05,0.003873339555388569
ENSG00000218426.5,118.0464840374702,0.7580555812628953,0.2363623558665405,3.2071756032543663,0.0013404514488622964,0.028206119219722117
